reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
709493,2020/11/18 05:00:00+00,WALMART #4450,12981 SHELBYVILLE RD,40223.0,2020/11/18 05:00:00+00,4,SURVEY,474
709498,2020/11/18 05:00:00+00,TARGET T-2728 STARBUCKS,12975 SHELBYVILLE RD,40243.0,2020/11/18 05:00:00+00,4,SURVEY,475
710711,2020/11/24 05:00:00+00,MID CITY MALL,1250 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,476
710714,2020/11/24 05:00:00+00,CARMICHAEL'S KIDS,1313 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,477
710716,2020/11/24 05:00:00+00,CARMICHAEL'S BOOKSTORE,1295 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,478
710718,2020/11/24 05:00:00+00,PNC BANK,1301 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,479
710720,2020/11/24 05:00:00+00,BB&T BANK,1339 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,480
710722,2020/11/24 05:00:00+00,HOME SKATE SHOP,1363 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,481
710724,2020/11/24 05:00:00+00,AMERICAN NAILS SPA,1320 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,482
710725,2020/11/24 05:00:00+00,URBAN OUTFITTERS,1140 BARDSTOWN RD #A,40202.0,2020/11/24 05:00:00+00,4,SURVEY,483
710727,2020/11/24 05:00:00+00,KEITH'S HARDWARE,1201 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,484
710728,2020/11/24 05:00:00+00,WALGREENS,990 BAXTER AVE,40202.0,2020/11/24 05:00:00+00,4,SURVEY,485
710730,2020/11/24 05:00:00+00,WOODY'S BARBERSHOP,966 BAXTER AVE.,40202.0,2020/11/24 05:00:00+00,4,SURVEY,486
710731,2020/11/24 05:00:00+00,GREAT CLIPS,978 BAXTER AVE,40202.0,2020/11/24 05:00:00+00,4,SURVEY,487
710734,2020/11/24 05:00:00+00,LASHTASTIC SALON,2704 FRANKFORT AVE,40202.0,2020/11/24 05:00:00+00,4,SURVEY,488
711174,2020/11/24 05:00:00+00,FAT JIMMY'S FOUR,12216 SHELBYVILLE RD,40243.0,2020/11/24 05:00:00+00,4,SURVEY,489
