crimeid_UK_CSV0000000000000587,monthvalue_UK_CSV0000000000000587,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000007347,monthvalue_UK_CSV0000000000007347
1c48f6746e20a6e74c4e64dda205ea180cbe9df02066c9c8c020c037353f943a,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
f5f6e307c8179d676282d3316efe742ce96130032dc59fe570f4de60da774e54,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
af66556764bd7d1dc0e16a6ed4003db127ead8daebf2c967b92798b6c5beb926,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
074e310ad263624f520c87c32ae6b6e73d416d99ef203f08dce102780df38675,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
685de6cf01bbf00d1268fac224eda487ed56f175e0756f96010f82ffc582638b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
24ff2fe97a72f59d0236cbee90666f1e161574eb2c04d32f09658759c0bda3b2,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
09422e5b8f7df0f7564b6b80d63eec760df71de550f9a57de1b6b61433cb3343,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Suspect charged,,
922b4d2f3e7801239b8444261285fea72021224af978dacd314f8b12154037f0,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
5b57a985fd8728934c5cbdd84aa4b6ffbf0210ebf4fb5e2eb83a4a8de3e40474,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
03561d8cbe5783ce91d570bc1269c3e064e8e5bb60a6ca593e252464e3e61cda,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
92a6d5ed119edff45d31c76961abca610bc1b71c42d0653f51c0f813b2f5874f,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
a35b2e3ea59db846f6409b51b1f85d32ce303121c9ceea8f8f535810fd8984aa,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.244992,52.575828,On or near Parking Area,E01015599,Peterborough 014A,Investigation complete; no suspect identified,,
44ce5c42195dcd4367afe5b4492d94987eff64220d050b839cdcbbc12691921c,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Suspect charged,,
ff080a678292ffb8d623bbb37fbe1232ae38a351fc3de0d4bd97c9d7cbe2ca7c,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
9b16b3e75ffb0becbcb2afed418299b3c2d0d3cb9a683183e796cdfe3ce77c39,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
9a31bd7462f9de9ceef2a46d77724abdc755030aa591d632e7ade73f6b237bed,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
dfb608a1e2313c776ebf086f9b4ac5508c8be11d74a99fc9c0b933321997565f,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
db3ee90f24bafa40d930a3aa3240f9a20ad3142d12b3adb8edb81e5d9c4b6f99,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
e1f6ac348e4c5af9c939eb2838cc06d6d2ac862aea564659902284191d470c5f,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
9ec94b4f7bfcadffb8674862f7254b8f70bcd36e020448bd477e61504a827f49,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
da0347a9de5cb446fa3fe62239b6ed227701f33237d1eb68db6b1868ec6dfe05,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
4e6a45eedb1fc861867b2b73ee7bdd877823c6bfc3eb5fc1daaaeac7986909ac,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
1da8005f0961960697c59f89a3fdb9609fe6e579392070662e53a39230c8867e,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
d4c08cf483b2879dd02daeeca835deb9c949e147fbc521613542a1cbdd2a0e43,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
3c2cc51359cc28e9c67960ad3e1ede21b7a52368d53732a0fcc0acd5ffed928d,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
565ac0f63520465d2ee45695095081ef4456f851ebf07f8af029d430013bba5e,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
1917e09896b3a78a8e9b0d4ead4991d54ef448887d5b2050714e0a3bf3a5277a,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
fa3bb08a9a686fa36926cd7765acbdd506bc9b726e35c9b51f4614c0be30a2ea,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
04ae9101d196f8942fd1c199c80e06fe12dcf6e732f5c29222f2239002718f6d,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
0b0b51dae402a1e7818cd63c1d355cd41f143eaf7ba845f562b89efc711274de,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
fce00da7ba0cccf3f70980d22c682a3b6aeeaf6a91c3056257e7409f68b3e121,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
322e1c069d04466f79c3664a03f7adbcd369fdf0e463c6a1537f5a27a0bf7925,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Suspect charged,,
7b4661a9e74ee3bba353251577d439d12336d880aa6020cdee018702d7ef8b06,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243921,52.568655,On or near VIERSEN PLATZ,E01015599,Peterborough 014A,Investigation complete; no suspect identified,,
22a1bbd3b59aa3dc5d118ae2884ccfad0c002ccffa40936c2841a3b076e7d423,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
b87eb5a89c4438a9cd0fde7043477bd40393c2cc8c3b4e9c620e7b716f67a89c,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
cf86503dac333ca2ed07d1fba356357fa9282f68e40bcc7ed110b63e5e951e58,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
a7a56ac85b6412d76755dfe2979afec3584399fa9418df66ef78bfbcd15b1ae7,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
56eb0d3a49d8234b21e7265f8b7aa9bf5261bf0e1ab1b3e5c861b4d1e0597f38,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
6ee1e69d5096986ebc62d8f36b91da9296c42aec3ce339a2fde3f7369b658b24,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
4b7596ca70876e0e6af1ec160db6ed4a322f396e5090e1ab721e33b7ff27396b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
76c46d05e14656f8c00f416bd9c9e662144fa0cf5a4d979adc8061b71e242504,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
443627aa9571a36289a81e1ef853c055981905ef00c2bd33837991b97d14f2a3,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
ce1186fb781c09121d6d2c5a1f491159fbbf249750d766a6e59d5035af91263b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
148a61f84aaaad7ba75b1561514a4a81b269eff4534100348c3cc8dbe29736c3,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
f5430a721aa28c8137e655d289eb68081756f401b65550ed290e3d68537e1050,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
d9200ccb5130e969813a82c90f4c9e6eb53dd1d9e13fe77a842b3959b46f1c2d,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
e99a6e4b764fd942539523fc58cd392336aa643589f5e247d44b494c5c38f338,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
207dd1fcb207db2b2e5cfbdc0c9b1d31fd6d93e54bdc4a280fcb18e252fdb60e,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
97b8b70842da43e7a645d0404c374e0f2a802c27cd53f26dab8824cc9800d0b2,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
282b98ed04a6a081b42f6ee347f4d92a842ecda88a60a0f07c2b011ad22c7ec5,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
d37e132740f1a0519182b319debdfb85c35cf3a5149cdb4363fb580187a7b265,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
fec11b49731a478a03a722bc0fd575517cc732a638b7785ec29364183527aecc,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
5ad07b26e1ca6e8a15995c41bcfbfe2165cf55c8d758cf72b6bd64edf094e95b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.229508,52.555745,On or near FRANK PERKINS PARKWAY,E01015668,Peterborough 017E,Investigation complete; no suspect identified,,
ae723f5b23ee1e5e3d968a95a4fe6f7263bb83ee87915e8ac7a7d079da11ee86,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.229508,52.555745,On or near FRANK PERKINS PARKWAY,E01015668,Peterborough 017E,Investigation complete; no suspect identified,,
d8a8b93fd1d72fae00c4ec2221d592f4aba9cf60c63166d6c48e51409cb1c2e9,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.229508,52.555745,On or near FRANK PERKINS PARKWAY,E01015668,Peterborough 017E,Investigation complete; no suspect identified,,
340ff6faa4c0eaae062436f81fceee8139194a5468972f8759ae021c85bb6ca6,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.229508,52.555745,On or near FRANK PERKINS PARKWAY,E01015668,Peterborough 017E,Investigation complete; no suspect identified,,
52680e055da4ac3c8156fba84477b93ec4be919bb8ffb9b507a1fcc94a070e95,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.15043,52.192454,On or near RADEGUND ROAD,E01017967,Cambridge 010C,Investigation complete; no suspect identified,,
41c502e7581fb356fbb199104964a91644460f8b58aae6cf83ecebc22df36a2d,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.153495,52.187138,On or near Supermarket,E01017968,Cambridge 010D,Investigation complete; no suspect identified,,
bd6d8143e6086df9105b3b480031e4d5dc595364ce3e735715837267e894dfee,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.229508,52.555745,On or near FRANK PERKINS PARKWAY,E01015668,Peterborough 017E,Investigation complete; no suspect identified,,
2a7fb0868a33fb3509c7b3064ab69e6379bdcc1dc16e27f87eb962b37f075bb5,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136897,52.213202,On or near Petrol Station,E01032792,Cambridge 003F,Unable to prosecute suspect,,
84c5960f4f41166eb9503e80fbddf976c8d6b4582f9716369894e5ce06ea1215,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.084429,52.21468,On or near Parking Area,E01017956,Cambridge 005B,Investigation complete; no suspect identified,,
4a4cc3c5f720cb87c0747b414bb1049975a7019eb5fc2e6cbda14aaedf15b8ab,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.338246,52.33066,On or near GIDNEY LANE,E01018049,East Cambridgeshire 006C,Unable to prosecute suspect,,
26fb2daca3cc4458e1f95726e55257d4ba3fa7611a8acc21183c1b0e36c50fe2,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.070476,52.325357,On or near TENTERLEAS,E01018166,Huntingdonshire 013A,Investigation complete; no suspect identified,,
512e34257467b7d0ca15dc71648d29134361d5af9d4088978fae74454b110bc4,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.191709,52.337103,On or near THOMAS KING DRIVE,E01018150,Huntingdonshire 012D,Investigation complete; no suspect identified,,
7ff59815815c50a69aa7093365d45eda34d293a5149009767efdfd6080c46730,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240656,52.557692,On or near HIGH STREET,E01015668,Peterborough 017E,Unable to prosecute suspect,,
5c6e9944fb2cdcdd1ad9a928b78cc9b71a76ec6991195d62a347f8d63543fa87,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136231,52.188657,On or near HILLS ROAD,E01017966,Cambridge 010B,Unable to prosecute suspect,,
9dde71a039bef23e3e166de8774addf23e12f9fb512acd06bd5ab211fd6b0b96,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.175317,52.343423,On or near CONEYGEAR COURT,E01018144,Huntingdonshire 008B,Unable to prosecute suspect,,
3b245648d0d00c5b907e44933cfe048cb824a95d0ece7096c9ed969ab8477a70,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.22652,52.223,On or near THE SQUARE,E01018297,South Cambridgeshire 007D,Offender given a caution,,
58494c0884c2b2dc37ea48408834b07d7067ec184d491bd379ddb21b68918cc2,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.262455,52.399423,On or near MINSTER PLACE,E01018025,East Cambridgeshire 004B,Unable to prosecute suspect,,
27e75c3724af4bf38144b99696148797092d6e569fc08b87aff2a9aa0bcad152,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.159247,52.664778,On or near HIGH STREET,E01033112,Fenland 003I,Unable to prosecute suspect,,
7f0a023ef94318e0f3de45284ca29b990a4265ce102e9fc288c613d05d96e758,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.207984,52.335732,On or near PARKWAY,E01018148,Huntingdonshire 012B,Unable to prosecute suspect,,
631f38835c0ee5207ef9f856447cd08d23777b0073333de2fdaae07ff9d0f2f8,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.067445,52.296903,On or near OAKLANDS,E01018130,Huntingdonshire 016B,Unable to prosecute suspect,,
a6dc33e45f988a37a04f23f24f466c8401f3e105037149476f21fc771a9010ff,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.005862,52.382117,On or near BRAEFIELD,E01018198,Huntingdonshire 006C,Local resolution,,
5f564266f774bd4fa440980541725ee2a1745c76240c4b2f6742ed0a82f5569d,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.102825,52.66689,On or near LEVERINGTON COMMON,E01018095,Fenland 001B,Investigation complete; no suspect identified,,
7d875ac323cbef64b7db414d4c7e9eaa14487e9dd8abbf2a364b650c97e41836,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123446,52.164744,On or near CABBAGE MOOR,E01018292,South Cambridgeshire 012A,Investigation complete; no suspect identified,,
91a2ef4d6f40e4169a110d9c7f768b0cbf75a66e5db121ba8bb244bee47cdc14,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.073559,52.558764,On or near WEST CLOSE,E01018081,Fenland 005A,Further action is not in the public interest,,
c71173b046e1cfd3ab32fc1a96061e80f2ac822f01de88de7ce3e62893cbff19,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,On or near Hospital,E01015691,Peterborough 015E,Unable to prosecute suspect,,
21d08b365816e37abc532b34b2909ef24279ee56c63076381081d73ce026b42b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.169758,52.663804,On or near WEDGWOOD DRIVE,E01018071,Fenland 003C,Unable to prosecute suspect,,
22b2cbd3344be89f59ecee848d9868ae5556200be7211cd7947454cd487b711e,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.303288,52.541739,On or near BENSTEAD,E01015647,Peterborough 021F,Unable to prosecute suspect,,
9beb7ccca36f5a842bc58b383c53d9957644ed923903787d6e7bb1cc0abc6363,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.169758,52.663804,On or near WEDGWOOD DRIVE,E01018071,Fenland 003C,Unable to prosecute suspect,,
0c3a05661d9f89defac986919cc044ca7c4bbebf52567c814b570deab0821f8b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243155,52.570838,On or near Shopping Area,E01015599,Peterborough 014A,Investigation complete; no suspect identified,,
413c4b946871d8b63a18cb823d83962735cf1d5a879910bfda4c182eea5a0703,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.257948,52.597454,On or near SCOTNEY STREET,E01015632,Peterborough 010C,Unable to prosecute suspect,,
1b43a910a8ebe33094974b47ba424fdf683cf137dc6f03194697a1a9f11c3967,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271038,52.21412,On or near COOK DRIVE,E01018186,Huntingdonshire 021F,Unable to prosecute suspect,,
1b74198b09a6a2c26431c0fe77021e0feb098b7f00127ef95d477c5f4a08ca5e,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.272342,52.597494,On or near ADDERLEY,E01015593,Peterborough 009A,Unable to prosecute suspect,,
be142abbf15b653d5466366a5eee04615555a80d2d705e744d259ba4794c27df,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Offender given a caution,,
d84b7ccb5026dff03b5ea592c6f958a8f6fef6123d82c528508ee5443b43b791,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.241951,52.433101,On or near Petrol Station,E01018021,East Cambridgeshire 002B,Investigation complete; no suspect identified,,
800a1c3328255c91cf3181b9cc280c0bed68cd07e848e64adad84fbd73b33e13,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.264623,52.223224,On or near SHIRDLEY ROAD,E01018184,Huntingdonshire 021D,Investigation complete; no suspect identified,,
850c74fb895b6fe416c5bd910f4f4b94c1a202d663286e88dfb874cb99301665,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.167383,52.657661,On or near ELM ROAD,E01018070,Fenland 003B,Further action is not in the public interest,,
c27117524897e9d262218cd361c4139afb1ace15a9fb7df83cdc8aba31f672d6,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.228519,52.54807,On or near PETERBOROUGH ROAD,E01015671,Peterborough 019D,Unable to prosecute suspect,,
cd6c97fedef191d40d7ec84c505274a177ba366550b5b7676f55ab0dc84fba47,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.27452,52.595062,On or near Pedestrian Subway,E01015662,Peterborough 009C,Unable to prosecute suspect,,
9ee38df4f77b860d4cca08bfb26ba74ed45205fb936e0fd60e1a5271b19c1c2c,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.08461,52.316119,On or near THE BRAMBLES,E01018203,Huntingdonshire 016D,Investigation complete; no suspect identified,,
687a48c6bdc9a00c9d14e5d2ee8e6e179fb067695ff5c4352594867618398430,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.170663,52.339152,On or near MARTIN LUTHER KING CLOSE,E01018144,Huntingdonshire 008B,Unable to prosecute suspect,,
8646be71b474134a001e558419708ce57807546de5991a52eba5890f83dd9755,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.267241,52.534033,On or near PARK HOME ROAD,E01033176,Peterborough 023C,Unable to prosecute suspect,,
2241b91367bd6c46a92926b0e37df8daecaeb82af051ed9c0a00030a4df7f585,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
ca8f3b4089337bb97e57078937c4f3a4b80552a88679584e00d0f95c40243b63,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.111768,52.211775,On or near ALBION ROW,E01017958,Cambridge 005D,Unable to prosecute suspect,,
7dc6b4b72039a6b0bf1422db7391e98e5690c2d9e5efd677147d5c57f2ae3253,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.111768,52.211775,On or near ALBION ROW,E01017958,Cambridge 005D,Unable to prosecute suspect,,
f6b939a48244f6fa94ced98f44d43194e5ca998594bb8f75248afda9cbe6b475,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.295037,52.22347,On or near MARCHIONESS WAY,E01018180,Huntingdonshire 022D,Offender given a caution,,
d9f9f571788c2600b470dc9e4c21a423060e2d14fd175432b2837272cbf92aa0,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.08026,52.329509,On or near WESTBURY ROAD,E01018169,Huntingdonshire 013D,Investigation complete; no suspect identified,,
edef364bd3bfb2dc53851be5415517f5361a0161f8bdab84e9c4ab7e14233c59,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.166626,52.309697,On or near GREENACRE CLOSE,E01018133,Huntingdonshire 014C,Unable to prosecute suspect,,
99634595c9a61ead08b3da646d389a0f9d6fbe9496841c9c5179148b53d1c625,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.276956,52.592796,On or near SWANSPOOL,E01015662,Peterborough 009C,Unable to prosecute suspect,,
b5a5872ec612b6dc868e8ced684f49a03c74d834b619f6531c6bca5471bc3ee0,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.161125,52.666273,On or near Bus/Coach Station,E01033112,Fenland 003I,Suspect charged,,
60da26313689ea5b1addaa5e61d26e2def4ccd4eb1486406f6a2c9d9752a81b4,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.119733,52.549413,On or near STATION ROAD,E01018059,Fenland 008B,Unable to prosecute suspect,,
188e6afdd874e6d3bba57aa4bf7263a3591cf6c68399f8f9eb2df3e0bbad9a77,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121038,52.234583,On or near STANLEY AVENUE,E01033121,South Cambridgeshire 006H,Unable to prosecute suspect,,
f1b7de50045b356a6595c592f074862f07761b5cff700b8391169109e003676a,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.091264,52.141688,On or near MEADOW WAY,E01018254,South Cambridgeshire 014C,Investigation complete; no suspect identified,,
751bcf54b3c80352dea23a517c3e95f97629112309ca961c45d20f30b3a868ef,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.231466,52.610116,On or near NORWOOD LANE,E01015657,Peterborough 007D,Local resolution,,
44f8890f835b9ecd253ccfe1ca111e80bcc9bf69e517bab2bc0291c54178ead4,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.231466,52.610116,On or near NORWOOD LANE,E01015657,Peterborough 007D,Local resolution,,
cc6946c5724ca124ebbad2c3e7f42bcf5a6c50e6f0592c9fa75d5237354c6acf,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246228,52.597739,On or near FOXDALE,E01015634,Peterborough 008E,Unable to prosecute suspect,,
6d7f53d02a4091e4db93b5abe7ff89a7bc18ff29d720c6c371811442a8355890,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.08264,52.551465,On or near MARYLEBONE ROAD,E01018087,Fenland 009C,Investigation complete; no suspect identified,,
e00a1631d871df74359a09b07a6e51ce4f6968102962f9931a8ec22a8d490e28,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.073559,52.558764,On or near WEST CLOSE,E01018081,Fenland 005A,Further action is not in the public interest,,
7a4b56ede832f638583284f5807d420f9cd31071bd2af270be51cbe2d92a541b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134307,52.193988,On or near WARREN CLOSE,E01032795,Cambridge 012F,Investigation complete; no suspect identified,,
e097dcd6d085ade9d43cae3fd07cc29c92ebf6b2b622b09393f56ffca0561d6a,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.226752,52.537749,On or near ST MARY'S CLOSE,E01018212,Huntingdonshire 001A,Unable to prosecute suspect,,
add3e502eaeb71e77aa4673a3d6607aac4af17b65a0561bca08eecacdc9ebd66,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.148816,52.399853,On or near MARTINS LANE,E01018022,East Cambridgeshire 002C,Unable to prosecute suspect,,
