object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
2951,702493,2020/07/29 03:59:59+00,DOLLAR TREE,5023 MUD LN,40229.0,2020/08/18 03:59:59+00,7,FIELD
2952,707185,2020/10/19 03:59:59+00,HONEY BEE'S DAY CARE II,10512 NATIONAL TURNPIKE,40118.0,2020/10/20 03:59:59+00,7,FIELD
2953,710909,2020/12/03 05:00:00+00,DERBY CITY PIZZA,2500 CRITTENDEN DR,40217.0,2020/12/03 05:00:00+00,7,FIELD
2954,702371,2020/07/28 03:59:59+00,BJ'S RESTAURANT & BREWHOUSE,7900 SHELBYVILLE RD,40222.0,2020/07/29 03:59:59+00,7,FIELD
2955,708296,2020/11/04 05:00:00+00,SPEEDWAY #9783,4900 OUTER LOOP,40219.0,2020/11/05 05:00:00+00,7,FIELD
2956,709084,2020/11/16 05:00:00+00,KANSAI JAPANESE STEAKHOUSE,1850 S HURSTBOURNE PKWY,40220.0,2020/11/17 05:00:00+00,7,FIELD
2957,702524,2020/07/30 03:59:59+00,FORD MOTOR CO,3001 CHAMBERLAIN LN,40241.0,2020/08/27 03:59:59+00,7,FIELD
2958,702614,2020/07/30 03:59:59+00,GREAT FLOOD BREWING COMPANY,2120 BARDSTOWN RD,40205.0,2020/08/01 03:59:59+00,7,FIELD
2959,708304,2020/11/05 05:00:00+00,ADVANCE AMERICA,3348 HIKES LN STE 109,40220.0,2020/11/06 05:00:00+00,7,FIELD
2960,709457,2020/11/18 05:00:00+00,SPEEDWAY #9514,2965 BRECKENRIDGE LN,40220.0,2020/11/19 05:00:00+00,7,FIELD
2961,712346,2020/12/13 05:00:00+00,KROGER L-785,4915 DIXIE HWY,40216.0,2020/12/15 05:00:00+00,7,FIELD
2962,707311,2020/10/21 03:59:59+00,HAUNTED HOTEL,3000 S 4TH ST,40208.0,2020/10/22 03:59:59+00,7,FIELD
2963,702698,2020/07/31 03:59:59+00,MOLLY MALONES ST. MATTHEWS,3900 SHELBYVILLE RD,40207.0,2020/08/01 03:59:59+00,7,FIELD
2964,702670,2020/07/31 03:59:59+00,STREET ROD NATIONALS,937 PHILLIPS LN,40209.0,2020/08/07 03:59:59+00,7,FIELD
2965,713298,2020/12/19 05:00:00+00,SYRIAN GRILL,3325 BARDSTOWN RD STE 103,40218.0,2020/12/23 05:00:00+00,7,FIELD
2966,709522,2020/11/18 05:00:00+00,SPEEDWAY #5043,4417 DIXIE HWY,40216.0,2020/11/24 05:00:00+00,7,FIELD
2967,708421,2020/11/05 05:00:00+00,SMASHBURGER,316 S 4TH ST,40202.0,2020/11/06 05:00:00+00,7,FIELD
2968,707526,2020/10/26 03:59:59+00,NEW DIRECTIONS HOUSING CORPORATION,1617 MAPLE ST,40210.0,2020/11/04 05:00:00+00,7,FIELD
2969,702774,2020/08/01 03:59:59+00,GERSTLE'S,3801 FRANKFORT AVE,40207.0,2020/08/01 03:59:59+00,7,FIELD
2970,702695,2020/07/31 03:59:59+00,FRONTIER DINER CAFE,7299 DIXIE HWY,40258.0,2020/08/03 03:59:59+00,7,FIELD
2971,713452,2020/12/22 05:00:00+00,AURA LOUNGE,5044 POPLAR LEVEL RD,40219.0,2020/12/30 05:00:00+00,7,FIELD
2972,701454,2020/07/16 03:59:59+00,HOME GOODS & TJ MAX,4201 TOWNE CENTER DR,40241.0,2020/08/10 03:59:59+00,7,FIELD
2973,708434,2020/11/06 05:00:00+00,NULU FOOD MART,528 E LIBERTY ST,40202.0,2020/11/06 05:00:00+00,7,FIELD
2974,707611,2020/10/27 03:59:59+00,GLA COLLECTION,2630 GLEESON LN,40299.0,2020/10/28 03:59:59+00,7,FIELD
2975,702789,2020/08/03 03:59:59+00,ARBY'S #773,4975 SHELBYVILLE RD,40207.0,2020/08/04 03:59:59+00,7,FIELD
2976,702756,2020/07/22 03:59:59+00,JOE'S OLDER THAN DIRT,8131 NEW LAGRANGE RD,40222.0,2020/07/22 03:59:59+00,7,FIELD
2977,713792,2020/12/29 05:00:00+00,HEARTSONG MEMORY CARE,9260 STONESTREET RD,40272.0,2020/12/30 05:00:00+00,7,FIELD
2978,701463,2020/07/16 03:59:59+00,CIRCLE K #4703232,13401 DIXIE HWY,40272.0,2020/07/20 03:59:59+00,7,FIELD
2979,708520,2020/11/09 05:00:00+00,UNITED STATES POST OFFICE,4440 CRITTENDEN R,40221.0,2020/11/10 05:00:00+00,7,FIELD
2980,708030,2020/11/01 03:59:59+00,TRADER JOE'S,4600 SHELBYVILLE RD STE 111,40207.0,2020/11/05 05:00:00+00,7,FIELD
2981,702892,2020/08/02 03:59:59+00,SUBWAY #10519,2218 HIKES LN,40218.0,2020/08/05 03:59:59+00,7,FIELD
2982,702777,2020/08/01 03:59:59+00,TIN ROOF,3921 SHELBYVILLE RD,40207.0,2020/08/01 03:59:59+00,7,FIELD
2983,702784,2020/08/03 03:59:59+00,PARK DUVALLE FAMILY HEALTH CENTER,3015 WILSON AVE,40211.0,2020/08/13 03:59:59+00,7,FIELD
2984,702831,2020/08/01 03:59:59+00,THORNTONS #61,2000 S 7TH ST,40208.0,2020/08/04 03:59:59+00,7,FIELD
2985,702916,2020/08/03 03:59:59+00,WENDYS,978 BRECKENRIDGE LN,40207.0,2020/08/13 03:59:59+00,7,FIELD
2986,702998,2020/08/05 03:59:59+00,MCDONALD'S,420 E MARKET ST,40202.0,2020/08/05 03:59:59+00,7,FIELD
2987,703254,2020/08/06 03:59:59+00,AMBITION FITNESS,3900 SHELBYVILLE RD,40207.0,2020/08/08 03:59:59+00,7,FIELD
2988,703311,2020/08/07 03:59:59+00,TELEPERFORMANCE USA,9721 ORMSBY STATION RD,40223.0,2020/09/17 03:59:59+00,7,FIELD
2989,703360,2020/08/07 03:59:59+00,STAPLES JEWELRY,9800 SHELBYVILLE RD,40223.0,2020/09/01 03:59:59+00,7,FIELD
2990,703436,2020/08/10 03:59:59+00,COLUMBIA UPS,8203 NATIONAL TRNPK,40214.0,2020/10/29 03:59:59+00,7,FIELD
2991,703449,2020/08/07 03:59:59+00,DIORIOS PIZZA & PUB,919 BAXTER AVE,40204.0,2020/08/15 03:59:59+00,7,FIELD
2992,703501,2020/08/08 03:59:59+00,DOLLAR GENERAL #13244,1631 W MARKET ST,40203.0,2020/08/11 03:59:59+00,7,FIELD
2993,703530,2020/08/11 03:59:59+00,GE,4000 BUECHEL BANK RD UNIT 5,40225.0,2020/08/14 03:59:59+00,7,FIELD
2994,703575,2020/08/12 03:59:59+00,FOOD TRUCKS,3400 GATECREEK RD,40272.0,2020/08/28 03:59:59+00,7,FIELD
2995,703587,2020/08/12 03:59:59+00,ANNIE'S PIZZA,2520 PORTLAND AVE,40212.0,2020/08/26 03:59:59+00,7,FIELD
2996,703792,2020/08/16 03:59:59+00,MOE'S SOUTHWEST GRILL,2001 S HURSTBOURNE PKWY,40220.0,2020/08/18 03:59:59+00,7,FIELD
2997,703816,2020/08/15 03:59:59+00,WAFFLE HOUSE #932,1620 KENTUCKY MILLS DR,40299.0,2020/08/15 03:59:59+00,7,FIELD
2998,703855,2020/08/15 03:59:59+00,SPINELLI'S,614 BAXTER AVE,40204.0,2020/08/31 03:59:59+00,7,FIELD
2999,703864,2020/08/17 03:59:59+00,LORD'S KITCHEN,1811 STANDARD AVE,40210.0,2020/08/27 03:59:59+00,7,FIELD
3000,704004,2020/08/18 03:59:59+00,SIGNATURE HEALTHCARE OF EAST LOUISVILLE,2529 SIX MILE LN,40220.0,2020/08/21 03:59:59+00,7,FIELD
3001,704099,2020/08/24 03:59:59+00,DOLLAR GENERAL #6113,3517 CANE RUN RD,40211.0,2020/08/24 03:59:59+00,7,FIELD
3002,704200,2020/08/24 03:59:59+00,WALMART #6931,4840 OUTER LOOP,40219.0,2020/08/27 03:59:59+00,7,FIELD
3003,704202,2020/08/25 03:59:59+00,EVANGEL WORLD PRAYER CENTER,5400 MINOR LN,40219.0,2020/09/30 03:59:59+00,7,FIELD
3004,704411,2020/08/28 03:59:59+00,MALL,3950 DIXIE HWY,40216.0,2020/08/31 03:59:59+00,7,FIELD
3005,704545,2020/08/29 03:59:59+00,HEINE BROTHERS COFFEE,2714 FRANKFORT AVE,40206.0,2020/08/29 03:59:59+00,7,FIELD
3006,704650,2020/09/02 03:59:59+00,RESIDENCE,1421 ARCADE AVE,40215.0,2020/09/30 03:59:59+00,7,FIELD
3007,705186,2020/09/12 03:59:59+00,CASH SAVER,501 MT HOLLY RD,40118.0,2020/09/14 03:59:59+00,7,FIELD
3008,705303,2020/09/14 03:59:59+00,O'LINE SPORTS GRILL,2813 N HURSTBOURNE PKWY,40223.0,2020/10/05 03:59:59+00,7,FIELD
3009,705638,2020/09/22 03:59:59+00,BOARDING HOME,2721 W MARKET ST,40211.0,2020/09/23 03:59:59+00,7,FIELD
3010,705663,2020/09/21 03:59:59+00,ST. FRANCIS OF ASSISI,1938 ALFRESCO PL,40205.0,2020/09/22 03:59:59+00,7,FIELD
