reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
716777,2020/11/20 05:00:00+00,COURTESY CADILLAC,6 AUTOCENTER DR,40202.0,2020/11/20 05:00:00+00,4,SURVEY,665
710069,2020/11/21 05:00:00+00,AINSWORTH,3929 SHELBYVILLE RD,40207.0,2020/11/21 05:00:00+00,4,SURVEY,666
710959,2020/11/21 05:00:00+00,ANN TAYLOR,7900 SHELBYVILLE RD,40207.0,2020/11/21 05:00:00+00,4,SURVEY,667
710960,2020/11/21 05:00:00+00,ANTHROPOLOGIE,7900 SHELBYVILLE RD,40207.0,2020/11/21 05:00:00+00,4,SURVEY,668
710961,2020/11/21 05:00:00+00,APPLE STORE,7900 SHELBYVILLE RD,40207.0,2020/11/21 05:00:00+00,4,SURVEY,669
710963,2020/11/21 05:00:00+00,BATH AND BODY WORKS,7900 SHELBYVILLE RD,40207.0,2020/11/21 05:00:00+00,4,SURVEY,670
710964,2020/11/21 05:00:00+00,BROOKS BROTHERS,7900 SHELBYVILLE RD,40207.0,2020/11/21 05:00:00+00,4,SURVEY,671
710965,2020/11/21 05:00:00+00,DICK'S SPORTING GOODS,7900 SHELBYVILLE RD,40207.0,2020/11/21 05:00:00+00,4,SURVEY,672
710967,2020/11/21 05:00:00+00,JANIE AND JACK,7900 SHELBYVILLE RD,40207.0,2020/11/21 05:00:00+00,4,SURVEY,673
710978,2020/11/21 05:00:00+00,LEGO STORE,7900 SHELBYVILLE RD,40207.0,2020/11/21 05:00:00+00,4,SURVEY,674
710980,2020/11/21 05:00:00+00,LUSH,7900 SHELBYVILLE RD,40207.0,2020/11/21 05:00:00+00,4,SURVEY,675
710981,2020/11/21 05:00:00+00,MACY'S,7900 SHELBYVILLE RD,40207.0,2020/11/21 05:00:00+00,4,SURVEY,676
711402,2020/11/21 05:00:00+00,AUNTIE ANNE'S,7900 SHELBYVILLE RD,40222.0,2020/11/21 05:00:00+00,4,SURVEY,677
711407,2020/11/21 05:00:00+00,CALIFORNIA PIZZA KITCHEN,7900 SHELBYVILLE RD,40222.0,2020/11/21 05:00:00+00,4,SURVEY,678
711409,2020/11/21 05:00:00+00,COOKIE PLACE,7900 SHELBYVILLE RD,40222.0,2020/11/21 05:00:00+00,4,SURVEY,679
711413,2020/11/21 05:00:00+00,KING GYROS,7900 SHELBYVILLE RD,40222.0,2020/11/21 05:00:00+00,4,SURVEY,680
711424,2020/11/21 05:00:00+00,OLD NAVY,7900 SHELBYVILLE RD.,40222.0,2020/11/21 05:00:00+00,4,SURVEY,681
711426,2020/11/21 05:00:00+00,OXMOOR SMOKE SHOPPE,7900 SHELBYVILLE RD.,40222.0,2020/11/21 05:00:00+00,4,SURVEY,682
711428,2020/11/21 05:00:00+00,SEPHORA,7900 SHELBYVILLE RD.,40222.0,2020/11/21 05:00:00+00,4,SURVEY,683
711430,2020/11/21 05:00:00+00,SOMA,7900 SHELBYVILLE RD.,40222.0,2020/11/21 05:00:00+00,4,SURVEY,684
711431,2020/11/21 05:00:00+00,STARBUCKS #2466,7900 SHELBYVILLE RD,40222.0,2020/11/21 05:00:00+00,4,SURVEY,685
711433,2020/11/21 05:00:00+00,T MOBILE,7900 SHELBYVILLE RD.,40222.0,2020/11/21 05:00:00+00,4,SURVEY,686
711434,2020/11/21 05:00:00+00,VON MAUR,7900 SHELBYVILLE RD.,40222.0,2020/11/21 05:00:00+00,4,SURVEY,687
711435,2020/11/21 05:00:00+00,WARBY PARKER,7900 SHELBYVILLE RD.,40222.0,2020/11/21 05:00:00+00,4,SURVEY,688
711438,2020/11/21 05:00:00+00,FRANCESCA'S,7900 SHELBYVILLE RD.,40222.0,2020/11/21 05:00:00+00,4,SURVEY,689
709881,2020/11/23 05:00:00+00,THE LAUNDROMAT,1221 GILMORE LN,40213.0,2020/12/04 05:00:00+00,4,SURVEY,690
710044,2020/11/23 05:00:00+00,WAFFLE HOUSE #1887,10563 DIXIE HWY,40272.0,2020/11/23 05:00:00+00,4,SURVEY,691
710046,2020/11/23 05:00:00+00,ARBY'S #5430,10704 DIXIE HWY,40272.0,2020/11/23 05:00:00+00,4,SURVEY,692
710048,2020/11/23 05:00:00+00,CRACKER BARREL #650,11000 DIXIE HWY,40272.0,2020/11/23 05:00:00+00,4,SURVEY,693
710050,2020/11/23 05:00:00+00,MCDONALD'S #6891,10411 DIXIE HWY,40272.0,2020/11/23 05:00:00+00,4,SURVEY,694
710051,2020/11/23 05:00:00+00,EL RODEO MEXICAN RESTAURANT,5204 ELZIE RD,40258.0,2020/11/23 05:00:00+00,4,SURVEY,695
710052,2020/11/23 05:00:00+00,BJ'S SPORTS PUB,8238 DIXIE HWY,40258.0,2020/11/23 05:00:00+00,4,SURVEY,696
710053,2020/11/23 05:00:00+00,PINA FIESTA MEXICAN GRILL,7895 DIXIE HWY,40258.0,2020/11/23 05:00:00+00,4,SURVEY,697
710055,2020/11/23 05:00:00+00,POPEYE'S,7528 DIXIE HWY,40258.0,2020/11/23 05:00:00+00,4,SURVEY,698
710056,2020/11/23 05:00:00+00,SANDI'S KITCHEN,5300 CANE RUN RD,40258.0,2020/11/23 05:00:00+00,4,SURVEY,699
710071,2020/11/23 05:00:00+00,WALMART #3610,7100 RAGGARD RD,40216.0,2020/11/23 05:00:00+00,4,SURVEY,700
710072,2020/11/23 05:00:00+00,HIBACHI BUFFET,5372 DIXIE HWY,40216.0,2020/11/23 05:00:00+00,4,SURVEY,701
710100,2020/11/23 05:00:00+00,A STEP AHEAD CHILD CARE,8019 BEULAH CHURCH RD,40291.0,2020/11/23 05:00:00+00,4,SURVEY,702
710101,2020/11/23 05:00:00+00,CARE A LOT DAYCARE,4701 FEGENBUSH LN,40228.0,2020/11/23 05:00:00+00,4,SURVEY,703
710102,2020/11/23 05:00:00+00,KIDS & FUN CHILDCARE,105 BUECHEL TERRACE,40218.0,2020/11/23 05:00:00+00,4,SURVEY,704
710103,2020/11/23 05:00:00+00,DISCOVERING IMAGINATIONS,2200 BUECHEL AVE,40218.0,2020/11/23 05:00:00+00,4,SURVEY,705
710105,2020/11/23 05:00:00+00,VIVID IMAGNATION CHILD CARE CENTER,5925 SIX MILE LN,40218.0,2020/11/23 05:00:00+00,4,SURVEY,706
710117,2020/11/23 05:00:00+00,VALLARTA MEXICAN SEAFOOD & GRILL,9874 LINN STATION RD,40223.0,2020/11/23 05:00:00+00,4,SURVEY,707
710118,2020/11/23 05:00:00+00,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,40223.0,2020/11/23 05:00:00+00,4,SURVEY,708
710119,2020/11/23 05:00:00+00,CASK SOUTHERN KITCHEN & BAR,9980 LINN STATION RD,40223.0,2020/11/23 05:00:00+00,4,SURVEY,709
710130,2020/11/23 05:00:00+00,MCDONALD'S,4306 BARDSTOWN RD,40218.0,2020/11/23 05:00:00+00,4,SURVEY,710
710139,2020/11/23 05:00:00+00,ARBY'S #263,3615 BARDSTOWN RD,40218.0,2020/11/23 05:00:00+00,4,SURVEY,711
710141,2020/11/23 05:00:00+00,EL NOPAL,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,712
710142,2020/11/23 05:00:00+00,MALL ST. MATTHEWS,5000 SHELBYVILLE ROAD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,713
710143,2020/11/23 05:00:00+00,LOLLI AND POPS,5000 SHELBYVILLE RD STE 1420,40207.0,2020/11/23 05:00:00+00,4,SURVEY,714
710164,2020/11/23 05:00:00+00,SUPERMERCADO GUANAJUATO #2,6201 PRESTON HWY,40219.0,2020/11/23 05:00:00+00,4,SURVEY,715
710165,2020/11/23 05:00:00+00,BIG LOTS #1686,6201 PRESTON HWY,40219.0,2020/11/23 05:00:00+00,4,SURVEY,716
710166,2020/11/23 05:00:00+00,AUTO ZONE,6231 PRESTON HWY,40202.0,2020/11/23 05:00:00+00,4,SURVEY,717
710245,2020/11/23 05:00:00+00,RED ROBIN,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,718
710249,2020/11/23 05:00:00+00,OASIS GROCERY MARKET,1036 S 4TH ST,40203.0,2020/11/23 05:00:00+00,4,SURVEY,719
710265,2020/11/23 05:00:00+00,CHICK-FIL-A,5000 SHELBYVILLE RD STE 1630,40207.0,2020/11/23 05:00:00+00,4,SURVEY,720
710267,2020/11/23 05:00:00+00,KING GYROS,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,721
710268,2020/11/23 05:00:00+00,CHARLEY'S GRILLED SUB,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,722
710270,2020/11/23 05:00:00+00,RUBY THAI KITCHEN,5000 SHELBYVILLE RD STE 1670,40207.0,2020/11/23 05:00:00+00,4,SURVEY,723
710271,2020/11/23 05:00:00+00,LAS MARIA'S,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,724
710273,2020/11/23 05:00:00+00,CHINESE GOURMET EXPRESS,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,725
710274,2020/11/23 05:00:00+00,SUBWAY,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,726
710275,2020/11/23 05:00:00+00,HILLBILLY GOURMET,5000 SHELBYVILLE ROAD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,727
710277,2020/11/23 05:00:00+00,KUNG FU TEA,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,728
710278,2020/11/23 05:00:00+00,KABOB HOUSE,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,729
710285,2020/11/23 05:00:00+00,LOUISVILLE BOAT CLUB / MAIN KITCHEN,4200 RIVER RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,730
710303,2020/11/23 05:00:00+00,CINNABON,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,731
710306,2020/11/23 05:00:00+00,O DEGREES,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,732
710307,2020/11/23 05:00:00+00,WILLIAMS SONOMA #681,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,733
710308,2020/11/23 05:00:00+00,AUNTIE ANNE'S,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,734
710309,2020/11/23 05:00:00+00,POPCORN MANIA,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,735
710311,2020/11/23 05:00:00+00,GODIVA CHOCOLATIER,5000 SHELBYVILLE RD,40207.0,2020/11/23 05:00:00+00,4,SURVEY,736
710708,2020/11/23 05:00:00+00,DOLLAR GENERAL,3943 SHELBYVILLE RD,40202.0,2020/11/23 05:00:00+00,4,SURVEY,737
710709,2020/11/23 05:00:00+00,FEEDER'S SUPPLY,3079 BRECKENRIDGE LN.,40202.0,2020/11/23 05:00:00+00,4,SURVEY,738
710173,2020/11/24 05:00:00+00,CRAIG AND LANDRETH CARS- ST MATTHEWS,4156 SHELBYVILLE RD,40207.0,2020/12/01 05:00:00+00,4,SURVEY,739
710251,2020/11/24 05:00:00+00,ENRICHMENT CENTER,702 E GRAY ST,40202.0,2020/11/24 05:00:00+00,4,SURVEY,740
710253,2020/11/24 05:00:00+00,MAC'S CREATIVE KIDS,221 S SHELBY ST,40202.0,2020/11/24 05:00:00+00,4,SURVEY,741
710254,2020/11/24 05:00:00+00,MINI VERSITY DOWNTOWN CHILD DEVELOPMENT CENTER,306 ROY WILKINS BLVD,40203.0,2020/11/25 05:00:00+00,4,SURVEY,742
710256,2020/11/24 05:00:00+00,TORAZO MEXICAN RESTAURANT,1850 S HURSTBOURNE PKWY,40220.0,2020/11/24 05:00:00+00,4,SURVEY,743
710257,2020/11/24 05:00:00+00,BRICKHOUSE TAVERN & TAP,871 S HURSTBOURNE PKWY,40222.0,2020/11/24 05:00:00+00,4,SURVEY,744
710258,2020/11/24 05:00:00+00,BEARNO'S #502,855 S HURSTBOURNE PKWY,40222.0,2020/11/24 05:00:00+00,4,SURVEY,745
710259,2020/11/24 05:00:00+00,KROGER L-346,3039 BRECKENRIDGE LN,40220.0,2020/11/24 05:00:00+00,4,SURVEY,746
710260,2020/11/24 05:00:00+00,FDKY BBQ,9606 TAYLORSVILLE RD,40299.0,2020/11/24 05:00:00+00,4,SURVEY,747
710261,2020/11/24 05:00:00+00,ANGEL HOUSE CHILD DEVELOPMENT CENTER,10407 TAYLORSVILLE RD,40299.0,2020/11/24 05:00:00+00,4,SURVEY,748
710262,2020/11/24 05:00:00+00,J GUMBO'S,8603 CITADEL WAY,40220.0,2020/11/24 05:00:00+00,4,SURVEY,749
710263,2020/11/24 05:00:00+00,KING PIN LANES,9525 TAYLORSVILLE RD,40299.0,2020/11/24 05:00:00+00,4,SURVEY,750
709823,2020/11/18 05:00:00+00,ROOSTERS,10430 SHELBYVILLE RD,40223.0,2020/11/18 05:00:00+00,4,SURVEY,751
709824,2020/11/18 05:00:00+00,LING LING,10476 SHELBYVILLE RD,40223.0,2020/11/18 05:00:00+00,4,SURVEY,752
709861,2020/11/18 05:00:00+00,KFC,3280 TAYLOR BLVD,40215.0,2020/11/18 05:00:00+00,4,SURVEY,753
709863,2020/11/18 05:00:00+00,MCDONALD'S,3340 TAYLOR BLVD,40215.0,2020/11/18 05:00:00+00,4,SURVEY,754
709864,2020/11/18 05:00:00+00,DADDY RICH'S,617 W OAK ST,40203.0,2020/11/18 05:00:00+00,4,SURVEY,755
709866,2020/11/18 05:00:00+00,BARAKA RESTAURANT,519 W OAK ST,40210.0,2020/11/18 05:00:00+00,4,SURVEY,756
709867,2020/11/18 05:00:00+00,SAFARI FOOD MART,1316 CENTRAL AVE,40208.0,2020/11/18 05:00:00+00,4,SURVEY,757
709868,2020/11/18 05:00:00+00,JON'TA JUICEZ,1151 S 4TH ST,40203.0,2020/11/18 05:00:00+00,4,SURVEY,758
709869,2020/11/18 05:00:00+00,CVS #6210,501 S 4TH ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,759
709871,2020/11/18 05:00:00+00,OLD LOUISVILLE BREWERY,625 W MAGNOLIA ST,40208.0,2020/11/18 05:00:00+00,4,SURVEY,760
709886,2020/11/18 05:00:00+00,CRICKET,4443 CANE RUN RD,40202.0,2020/11/18 05:00:00+00,4,SURVEY,761
709904,2020/11/18 05:00:00+00,DOLLAR TREE #8601,4443 CANE RUN RD STE 165,40216.0,2020/11/18 05:00:00+00,4,SURVEY,762
709908,2020/11/18 05:00:00+00,DOLLAR GENERAL #495,4443 CANE RUN RD,40216.0,2020/11/18 05:00:00+00,4,SURVEY,763
710132,2020/11/18 05:00:00+00,KROGER L-186,2219 HOLIDAY MANOR CENTER,40222.0,2020/11/18 05:00:00+00,4,SURVEY,764
710133,2020/11/18 05:00:00+00,SHIRAZ MEDITERRANEAN GRILL,2210 HOLIDAY MANOR CENTER,40222.0,2020/11/18 05:00:00+00,4,SURVEY,765
710134,2020/11/18 05:00:00+00,SHIRAZ MEDITERRANEAN GRILL,4614 CHAMBERLAIN LN,40241.0,2020/11/18 05:00:00+00,4,SURVEY,766
710135,2020/11/18 05:00:00+00,888 GREAT WALL,9464 BROWNSBORO RD,40241.0,2020/11/18 05:00:00+00,4,SURVEY,767
710136,2020/11/18 05:00:00+00,OUTBACK STEAKHOUSE #1814,9498 BROWNSBORO RD,40241.0,2020/11/18 05:00:00+00,4,SURVEY,768
710137,2020/11/18 05:00:00+00,502 BAR & BISTRO,10401 MEETING ST,40059.0,2020/11/18 05:00:00+00,4,SURVEY,769
710225,2020/11/18 05:00:00+00,WALMART #5183,3800 RUCKRIEGEL PKWY,40299.0,2020/11/18 05:00:00+00,4,SURVEY,770
710226,2020/11/18 05:00:00+00,CHINA KING,3830 RUCKRIEGEL PKWY-STE. #108,40299.0,2020/11/18 05:00:00+00,4,SURVEY,771
714074,2020/11/18 05:00:00+00,JACKSON HEWITT,3830 RUCKREIGEL PARKWAY,40299.0,2020/11/18 05:00:00+00,4,SURVEY,772
714077,2020/11/18 05:00:00+00,GREAT CLIPS,3830 RUCKREIGEL PARKWAY,40299.0,2020/11/18 05:00:00+00,4,SURVEY,773
714079,2020/11/18 05:00:00+00,CLASSY NAILS,3830 RUCKREIGEL PARKWAY #105,40299.0,2020/11/18 05:00:00+00,4,SURVEY,774
709553,2020/11/19 05:00:00+00,KLA SCHOOL OF PROSPECT,8907 US HWY 42,40059.0,2020/11/19 05:00:00+00,4,SURVEY,775
709554,2020/11/19 05:00:00+00,KAYFIELD ACADEMY III,3800 NORTHUMBERLAND DR,40245.0,2020/11/19 05:00:00+00,4,SURVEY,776
709556,2020/11/19 05:00:00+00,VANGUARD ACADEMY,9306 DAYFLOWER ST,40059.0,2020/11/19 05:00:00+00,4,SURVEY,777
709580,2020/11/19 05:00:00+00,CHICK-FIL-A,5001 SHELBYVILLE RD,40207.0,2020/11/19 05:00:00+00,4,SURVEY,778
709581,2020/11/19 05:00:00+00,TACO BELL #34660,4910 SHELBYVILLE RD,40207.0,2020/11/19 05:00:00+00,4,SURVEY,779
709582,2020/11/19 05:00:00+00,CIRCLE K #4700106,4300 SHELBYVILLE RD,40207.0,2020/11/19 05:00:00+00,4,SURVEY,780
709583,2020/11/19 05:00:00+00,FIVE GUYS,4226 SHELBYVILLE RD,40207.0,2020/11/19 05:00:00+00,4,SURVEY,781
709584,2020/11/19 05:00:00+00,PIZZA HUT #036948,4211 SHELBYVILLE RD,40207.0,2020/11/19 05:00:00+00,4,SURVEY,782
