reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
712843.0,2020/12/16 05:00:00+00,BURKE'S,3600 S. HURSTBOURNE PARKWAY,40299.0,2020/12/16 05:00:00+00,4,SURVEY,1651.0
712844.0,2020/12/16 05:00:00+00,DRESS BARN,3620 S. HURSTBOURNE PARKWAY,40299.0,2020/12/16 05:00:00+00,4,SURVEY,1652.0
712879.0,2020/12/16 05:00:00+00,QDOBA #2999,4600 SHELBYVILLE RD,40207.0,2020/12/16 05:00:00+00,4,SURVEY,1653.0
712583.0,2020/12/15 05:00:00+00,CIRCLE K #4700114,4301 PRESTON HWY,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1654.0
712398.0,2020/12/11 05:00:00+00,CASK SOUTHERN KITCHEN & BAR,9980 LINN STATION RD,40223.0,2020/12/11 05:00:00+00,4,SURVEY,1655.0
712584.0,2020/12/15 05:00:00+00,MIRAGE MEDITERRANEAN CUISINE,4100 PRESTON HWY,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1656.0
712585.0,2020/12/15 05:00:00+00,HOMETOWN PIZZA,4041 PRESTON HWY,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1657.0
712601.0,2020/12/15 05:00:00+00,FRISCH'S BIG BOY #153,1710 LINCOLN AVE,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1658.0
712602.0,2020/12/15 05:00:00+00,SPEEDWAY #9709,4239 POPLAR LEVEL RD,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1659.0
712603.0,2020/12/15 05:00:00+00,JIMMY JOHN'S,3507 POPLAR LEVEL RD,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1660.0
712604.0,2020/12/15 05:00:00+00,SHIRAZ MEDITERRANEAN GRILL,3501 POPLAR LEVEL RD,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1661.0
712605.0,2020/12/15 05:00:00+00,CVS #2337,3229 POPLAR LEVEL RD,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1662.0
712606.0,2020/12/15 05:00:00+00,DAIRY QUEEN #311,3221 POPLAR LEVEL RD,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1663.0
712607.0,2020/12/15 05:00:00+00,SUBWAY #24964,3314 PRESTON HWY,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1664.0
712628.0,2020/12/15 05:00:00+00,CIRCLE K #4703317,6325 BARDSTOWN RD,40291.0,2020/12/15 05:00:00+00,4,SURVEY,1665.0
712629.0,2020/12/15 05:00:00+00,QDOBA #2837,6403 BARDSTOWN RD,40291.0,2020/12/15 05:00:00+00,4,SURVEY,1666.0
712630.0,2020/12/15 05:00:00+00,HONEY BAKED HAM,6423 BARDSTOWN RD,40291.0,2020/12/15 05:00:00+00,4,SURVEY,1667.0
712631.0,2020/12/15 05:00:00+00,ASIANA SUSHI,6435 BARDSTOWN RD,40291.0,2020/12/15 05:00:00+00,4,SURVEY,1668.0
712634.0,2020/12/15 05:00:00+00,CHONG GARDEN,6445 BARDSTOWN RD,40291.0,2020/12/15 05:00:00+00,4,SURVEY,1669.0
712635.0,2020/12/15 05:00:00+00,EDIBLE ARRANGEMENTS #1197,6515 BARDSTOWN RD,40291.0,2020/12/15 05:00:00+00,4,SURVEY,1670.0
712637.0,2020/12/15 05:00:00+00,SPEEDWAY #9391,2210 ARTHUR ST,40208.0,2020/12/15 05:00:00+00,4,SURVEY,1671.0
712639.0,2020/12/15 05:00:00+00,WALMART #5418,2020 BASHFORD MANOR LN,40218.0,2020/12/15 05:00:00+00,4,SURVEY,1672.0
712640.0,2020/12/15 05:00:00+00,GAME STOP,3634 MALL RD.,40202.0,2020/12/15 05:00:00+00,4,SURVEY,1673.0
712641.0,2020/12/15 05:00:00+00,GNC,3641 MALL RD.,40202.0,2020/12/15 05:00:00+00,4,SURVEY,1674.0
712642.0,2020/12/15 05:00:00+00,MCDONALD'S,2314 BROWNSBORO RD,40206.0,2020/12/15 05:00:00+00,4,SURVEY,1675.0
712643.0,2020/12/15 05:00:00+00,KROGER L-224,2200 BROWNSBORO RD,40206.0,2020/12/15 05:00:00+00,4,SURVEY,1676.0
712644.0,2020/12/15 05:00:00+00,MELLWOOD ART'S CENTER,1860 MELLWOOD AVE,40206.0,2020/12/15 05:00:00+00,4,SURVEY,1677.0
712645.0,2020/12/15 05:00:00+00,MELLWOOD VALERO,1500 MELLWOOD AVE,40206.0,2020/12/15 05:00:00+00,4,SURVEY,1678.0
712646.0,2020/12/15 05:00:00+00,RIVER ROAD SHELL,3002 RIVER RD,40207.0,2020/12/15 05:00:00+00,4,SURVEY,1679.0
712647.0,2020/12/15 05:00:00+00,GOLD BAR,1601 STORY AVE,40206.0,2020/12/15 05:00:00+00,4,SURVEY,1680.0
712648.0,2020/12/15 05:00:00+00,LUPO,1540 FRANKFORT AVE,40206.0,2020/12/15 05:00:00+00,4,SURVEY,1681.0
712649.0,2020/12/15 05:00:00+00,LUPO,1540 FRANKFORT AVE,40206.0,2020/12/15 05:00:00+00,4,SURVEY,1682.0
712670.0,2020/12/15 05:00:00+00,ALDI #36,5109 DIXIE HWY,40216.0,2020/12/15 05:00:00+00,4,SURVEY,1683.0
712671.0,2020/12/15 05:00:00+00,FAMILY DOLLAR #28426,5107 DIXIE HWY,40216.0,2020/12/15 05:00:00+00,4,SURVEY,1684.0
712674.0,2020/12/15 05:00:00+00,JIMMY JOHN'S,5105 DIXIE HWY,40216.0,2020/12/15 05:00:00+00,4,SURVEY,1685.0
712676.0,2020/12/15 05:00:00+00,DOLLAR TREE #6526,4856 CANE RUN RD,40216.0,2020/12/15 05:00:00+00,4,SURVEY,1686.0
712678.0,2020/12/15 05:00:00+00,TERRY ROAD VALERO,4950 TERRY RD,40216.0,2020/12/15 05:00:00+00,4,SURVEY,1687.0
712681.0,2020/12/15 05:00:00+00,LITTLE CAESARS,5901 TERRY RD,40216.0,2020/12/15 05:00:00+00,4,SURVEY,1688.0
712682.0,2020/12/15 05:00:00+00,TACO TICO,5925 TERRY RD,40258.0,2020/12/15 05:00:00+00,4,SURVEY,1689.0
712699.0,2020/12/15 05:00:00+00,TOKYO JAPANESE RESTAURANT & SUSHI BAR,2415 LIME KILN LN,40222.0,2020/12/15 05:00:00+00,4,SURVEY,1690.0
712700.0,2020/12/15 05:00:00+00,IMPELLIZZERI'S,4933 OLD BROWNSBORO RD,40222.0,2020/12/15 05:00:00+00,4,SURVEY,1691.0
712702.0,2020/12/15 05:00:00+00,MOJITO TAPAS RESTAURANT,2231 HOLIDAY MANOR CENTER,40222.0,2020/12/15 05:00:00+00,4,SURVEY,1692.0
712703.0,2020/12/15 05:00:00+00,GRASSA GRAMMA,2210 HOLIDAY MANOR CENTER,40222.0,2020/12/15 05:00:00+00,4,SURVEY,1693.0
712705.0,2020/12/15 05:00:00+00,ALDI,10620 WESTPORT RD,40241.0,2020/12/15 05:00:00+00,4,SURVEY,1694.0
712714.0,2020/12/15 05:00:00+00,BRENDON'S CATCH 23,505 S 4TH ST,40202.0,2020/12/15 05:00:00+00,4,SURVEY,1695.0
712717.0,2020/12/15 05:00:00+00,GOLDEN STAR,3458 TAYLOR BLVD,40215.0,2020/12/15 05:00:00+00,4,SURVEY,1696.0
712719.0,2020/12/15 05:00:00+00,WYANDOTTE TAVERN,3700 TAYLOR BLVD,40215.0,2020/12/15 05:00:00+00,4,SURVEY,1697.0
712749.0,2020/12/15 05:00:00+00,ADVANCE AUTO PARTS,9501 TAYLORSVILLE RD,40299.0,2020/12/15 05:00:00+00,4,SURVEY,1698.0
