object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
4138,710788,2020/12/02 05:00:00+00,LOUISVILLE ATHLETIC CLUB-JEFFERSONTOWN,9565 TAYLORSVILLE RD,40299.0,2020/12/02 05:00:00+00,7,FIELD
4139,710795,2020/12/02 05:00:00+00,KROGER L-400,4009 POPLAR LEVEL RD,40213.0,2020/12/07 05:00:00+00,7,FIELD
4140,711646,2020/12/02 05:00:00+00,WHITE CASTLE #10,793 EASTERN PKWY,40217.0,2020/12/02 05:00:00+00,7,FIELD
4141,712501,2020/12/14 05:00:00+00,MARATHON,6000 MANSLICK RD,40214.0,2020/12/14 05:00:00+00,7,FIELD
4142,713703,2020/12/28 05:00:00+00,BANFIELD PET HOSPITAL INSIDE PET SMART,10308 WESTPORT RD,40241.0,2020/12/30 05:00:00+00,7,FIELD
4143,713732,2020/12/28 05:00:00+00,THORNTONS #27,2007 BROWNSBORO RD,40206.0,2020/12/30 05:00:00+00,7,FIELD
4144,713743,2020/12/29 05:00:00+00,SAPPORO,1706 BARDSTOWN RD,40205.0,2020/12/31 05:00:00+00,7,FIELD
4145,714027,2020/12/31 05:00:00+00,KROGER L-339,2440 BARDSTOWN RD,40205.0,2021/01/06 05:00:00+00,7,FIELD
4146,714070,2021/01/01 05:00:00+00,BILLIARDS CLUB OF LOUISVILLE,5404 BARDSTOWN RD,40291.0,2021/01/16 05:00:00+00,7,FIELD
4147,714899,2021/01/09 05:00:00+00,KROGER L-292,7509 TERRY RD,40258.0,2021/01/11 05:00:00+00,7,FIELD
4148,715554,2021/01/25 05:00:00+00,CAUDILL SEED COMPANY,1402 W. MAIN STREET,40203.0,2021/01/26 05:00:00+00,7,FIELD
4149,715560,2021/01/25 05:00:00+00,ROYALS HOT CHICKEN,736 E MARKET ST,40202.0,2021/01/26 05:00:00+00,7,FIELD
4150,716116,2021/02/04 05:00:00+00,CULVER'S OF LOUISVILLE,4630 S HURSTBOURNE PKWY,40299.0,2021/02/05 05:00:00+00,7,FIELD
4151,716494,2021/02/16 05:00:00+00,A CHEAPER LOCKSMITH,12342 SHELBYVILLE RD UNIT A,40243.0,2021/02/17 05:00:00+00,7,FIELD
4152,718676,2021/03/29 03:59:59+00,LITTLE CAESARS,3000 HIKES LN,40220.0,2021/04/01 03:59:59+00,7,FIELD
4153,719057,2021/04/02 03:59:59+00,ALL- STATE FORD TRUCK SALES,1357 GARDINER LN,40213.0,2021/04/05 03:59:59+00,7,FIELD
4154,719733,2021/04/16 03:59:59+00,POSH POSH CLUB CHILD & FAMILY ENRICHMENT CENTER,1512 CRUMS LN,40216.0,2021/04/16 03:59:59+00,7,FIELD
4155,719804,2021/04/16 03:59:59+00,BLAZE PIZZA #1065,13317 SHELBYVILLE RD,40223.0,2021/04/20 03:59:59+00,7,FIELD
4156,719872,2021/04/20 03:59:59+00,PAPA JOHN'S #16,5363 DIXIE HWY,40216.0,2021/04/21 03:59:59+00,7,FIELD
4157,719996,2021/04/21 03:59:59+00,COVER ALL CAFE,5001 STEPHAN DR,40258.0,2021/04/22 03:59:59+00,7,FIELD
4158,720549,2021/05/03 03:59:59+00,HOME DEPOT,8232 PRESTON HWY,40219.0,2021/04/30 03:59:59+00,7,FIELD
4159,710185,2020/11/24 05:00:00+00,BOB HOOK CHEVROLET,4144 BARDSTOWN RD,40218.0,2020/11/24 05:00:00+00,7,FIELD
